customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03799,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,Bank transfer,58.03,2538.62,No
CUST-03800,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Credit card,20.14,905.69,Yes
CUST-03801,Female,0,Yes,Yes,28,No,No,Fiber optic,No,No,No,One year,Yes,Mailed check,98.81,2812.68,Yes
CUST-03802,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,52.24,3009.12,Yes
CUST-03803,Female,0,Yes,No,14,No,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Mailed check,41.22,558.6,Yes
CUST-03804,Female,0,No,No,69,Yes,Yes,DSL,No,No internet service,Yes,One year,Yes,Mailed check,69.57,4833.54,No
CUST-03805,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,18.86,787.16,Yes
CUST-03806,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Mailed check,106.12,3699.96,No
CUST-03807,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Mailed check,44.66,2539.39,No
CUST-03808,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card,112.12,7065.34,Yes
CUST-03809,Female,0,Yes,Yes,37,Yes,No,DSL,No,No internet service,Yes,Two year,Yes,Mailed check,87.13,3203.85,No
CUST-03810,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,73.96,1174.29,No
CUST-03811,Male,0,No,Yes,26,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,100.24,2627.43,Yes
CUST-03812,Female,0,No,No,16,Yes,No,DSL,No internet service,No,No internet service,Month-to-month,No,Mailed check,119.31,1874.83,Yes
CUST-03813,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No internet service,Yes,One year,Yes,Bank transfer,43.62,2750.66,No
CUST-03814,Male,0,Yes,No,10,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,54.22,541.49,Yes
CUST-03815,Female,1,No,Yes,63,Yes,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Electronic check,67.41,4273.32,Yes
CUST-03816,Male,0,Yes,Yes,38,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,73.03,2795.34,No
CUST-03817,Female,0,Yes,No,1,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,74.4,92.47,No
CUST-03818,Male,0,No,No,65,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,74.0,4802.0,No
CUST-03819,Male,0,No,Yes,53,Yes,No,DSL,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,102.48,5385.67,No
CUST-03820,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer,59.27,1683.7,Yes
CUST-03821,Female,0,No,Yes,44,Yes,No,Fiber optic,No internet service,Yes,Yes,One year,Yes,Mailed check,19.12,886.66,No
CUST-03822,Female,0,Yes,No,30,Yes,No phone service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.32,3220.1,Yes
CUST-03823,Male,0,No,No,48,Yes,No,DSL,No internet service,No,No,One year,No,Mailed check,85.55,4151.78,No
CUST-03824,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,37.33,302.13,No
CUST-03825,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No,No,Month-to-month,No,Bank transfer,21.02,513.26,Yes
CUST-03826,Female,1,No,No,55,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,50.21,2735.5,No
CUST-03827,Male,0,Yes,Yes,44,Yes,No,DSL,No,No,No internet service,One year,No,Credit card,30.69,1386.83,No
CUST-03828,Male,0,Yes,Yes,42,No,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,109.48,4610.31,Yes
CUST-03829,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer,46.34,964.58,Yes
CUST-03830,Female,0,Yes,No,32,No,No,DSL,Yes,No internet service,No,Two year,Yes,Electronic check,89.98,2909.3,No
CUST-03831,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Credit card,85.11,2227.03,No
CUST-03832,Female,0,Yes,No,39,Yes,No phone service,DSL,No,No,No,One year,No,Credit card,90.83,3579.6,No
CUST-03833,Female,0,No,No,25,Yes,No,DSL,Yes,No internet service,No,Month-to-month,No,Credit card,72.06,1848.59,Yes
CUST-03834,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,Two year,No,Electronic check,92.43,4082.04,No
CUST-03835,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,70.26,3138.51,No
CUST-03836,Male,0,No,No,25,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,56.52,1410.04,Yes
CUST-03837,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,105.56,7317.64,Yes
CUST-03838,Male,0,Yes,No,66,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,64.79,4316.78,No
CUST-03839,Female,0,Yes,No,5,Yes,Yes,No,No,No,Yes,One year,No,Credit card,75.94,334.22,Yes
CUST-03840,Female,0,Yes,Yes,27,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,65.43,1803.12,No
CUST-03841,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Credit card,97.1,6399.47,Yes
CUST-03842,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,One year,No,Credit card,73.05,866.42,No
CUST-03843,Female,0,No,Yes,62,No,No,Fiber optic,No,No internet service,No,Two year,No,Electronic check,66.02,4121.4,No
CUST-03844,Female,0,Yes,No,12,No,No,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,44.3,506.23,Yes
CUST-03845,Female,0,No,Yes,0,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,110.98,0.0,Yes
CUST-03846,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No internet service,Yes,One year,No,Electronic check,106.04,4112.68,Yes
CUST-03847,Female,1,Yes,No,36,Yes,Yes,DSL,No,No internet service,No,Two year,Yes,Bank transfer,62.01,2247.2,No
CUST-03848,Male,0,No,No,30,Yes,Yes,DSL,No,No,Yes,One year,Yes,Bank transfer,85.29,2604.04,No
CUST-03849,Male,0,Yes,Yes,16,No,No,Fiber optic,Yes,No internet service,Yes,Two year,Yes,Credit card,69.83,1106.85,No
CUST-03850,Female,0,Yes,Yes,8,No,Yes,DSL,Yes,No,No internet service,Two year,Yes,Bank transfer,35.97,317.51,No
CUST-03851,Male,0,No,No,63,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Bank transfer,56.35,3520.1,No
CUST-03852,Male,0,Yes,No,56,Yes,No,DSL,No,No internet service,No,Two year,Yes,Credit card,105.03,5916.87,No
CUST-03853,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Credit card,99.34,1218.62,Yes
CUST-03854,Female,1,No,Yes,36,Yes,No phone service,DSL,No,Yes,Yes,One year,No,Credit card,28.45,1019.01,No
CUST-03855,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,No internet service,Two year,Yes,Credit card,25.68,373.33,No
CUST-03856,Female,0,No,Yes,24,No,No,DSL,Yes,No,No internet service,Month-to-month,Yes,Electronic check,105.06,2475.23,No
CUST-03857,Male,0,No,No,56,Yes,No,DSL,Yes,No internet service,No internet service,One year,Yes,Credit card,109.73,6173.47,Yes
CUST-03858,Female,1,No,No,70,No,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Electronic check,48.01,3314.22,No
CUST-03859,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Credit card,53.63,2235.33,Yes
CUST-03860,Female,0,No,No,41,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,No,Electronic check,52.25,2109.93,Yes
CUST-03861,Female,0,No,Yes,46,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,30.95,1377.53,No
CUST-03862,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,93.99,4022.45,Yes
CUST-03863,Female,0,Yes,No,40,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.75,2197.87,No
CUST-03864,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer,103.3,221.78,Yes
CUST-03865,Female,0,Yes,No,0,No,Yes,Fiber optic,No,Yes,No,One year,No,Electronic check,107.61,0.0,Yes
CUST-03866,Female,0,Yes,No,10,Yes,No,No,No,No,No internet service,One year,Yes,Bank transfer,111.1,1073.97,Yes
CUST-03867,Female,0,No,Yes,6,Yes,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,101.43,650.19,Yes
CUST-03868,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,98.47,1069.95,Yes
CUST-03869,Female,0,No,No,37,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Credit card,63.85,2340.73,No
CUST-03870,Female,0,Yes,No,53,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer,20.75,1119.56,No
CUST-03871,Male,0,No,No,66,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.43,1931.73,No
CUST-03872,Male,1,Yes,No,52,Yes,No phone service,No,Yes,Yes,No,Month-to-month,No,Mailed check,72.15,3716.35,No
CUST-03873,Female,1,No,No,31,Yes,No,Fiber optic,No internet service,No,Yes,Month-to-month,No,Bank transfer,54.72,1704.56,Yes
CUST-03874,Female,0,No,No,44,Yes,No,No,No,No,No,Month-to-month,No,Credit card,102.57,4466.12,No
CUST-03875,Male,0,No,Yes,50,Yes,Yes,DSL,Yes,No internet service,No,Month-to-month,No,Mailed check,75.44,3784.72,No
CUST-03876,Male,0,No,No,36,Yes,No phone service,Fiber optic,No,No,No internet service,One year,Yes,Bank transfer,28.08,1047.64,No
CUST-03877,Male,0,No,No,58,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.81,3851.18,Yes
CUST-03878,Female,1,No,No,53,No,No,Fiber optic,No,No,No,One year,Yes,Electronic check,101.84,5432.75,No
CUST-03879,Male,1,No,No,17,Yes,No,DSL,No,No,No internet service,Two year,No,Electronic check,106.03,1777.01,Yes
CUST-03880,Female,0,No,No,0,No,No,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Electronic check,34.94,0.0,Yes
CUST-03881,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card,28.23,586.14,Yes
CUST-03882,Male,0,No,No,27,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,No,Credit card,57.47,1508.24,Yes
CUST-03883,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No internet service,Month-to-month,No,Bank transfer,24.68,324.26,Yes
CUST-03884,Female,0,No,Yes,47,No,Yes,DSL,Yes,No internet service,Yes,One year,Yes,Electronic check,92.09,4323.83,Yes
CUST-03885,Female,0,No,No,27,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,63.65,1671.96,Yes
CUST-03886,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Bank transfer,38.22,802.29,Yes
CUST-03887,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No,Mailed check,28.45,14.94,Yes
CUST-03888,Male,0,No,Yes,41,Yes,Yes,DSL,Yes,No,No,One year,Yes,Electronic check,112.59,4589.01,Yes
CUST-03889,Female,0,Yes,No,69,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,No,Electronic check,22.39,1584.8,Yes
CUST-03890,Female,0,Yes,No,2,No,No,No,No,No internet service,No,One year,Yes,Electronic check,27.98,25.99,No
CUST-03891,Male,0,No,No,43,No,No,DSL,No,No internet service,No,Month-to-month,No,Bank transfer,41.89,1775.02,Yes
CUST-03892,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,27.66,760.47,No
CUST-03893,Male,0,No,No,50,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.72,4204.75,No
CUST-03894,Female,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,Two year,No,Electronic check,40.26,928.84,No
CUST-03895,Female,0,No,No,19,Yes,No,DSL,No internet service,No,No internet service,One year,Yes,Electronic check,66.95,1255.07,No
CUST-03896,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,105.74,3304.85,No
CUST-03897,Male,0,No,Yes,12,Yes,No,Fiber optic,No internet service,No,No internet service,One year,No,Bank transfer,102.13,1234.39,Yes
CUST-03898,Male,0,No,No,42,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,32.92,1366.83,No
CUST-03899,Male,1,Yes,Yes,19,Yes,No,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,27.05,546.55,No
CUST-03900,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,Yes,One year,Yes,Electronic check,85.75,115.21,Yes
CUST-03901,Male,1,No,No,67,Yes,No,DSL,No,No internet service,No,Month-to-month,Yes,Bank transfer,39.45,2687.24,Yes
CUST-03902,Female,0,No,No,59,Yes,No phone service,Fiber optic,No,No internet service,Yes,One year,No,Electronic check,97.71,5814.38,Yes
CUST-03903,Male,1,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,One year,No,Credit card,62.32,138.11,Yes
CUST-03904,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,33.76,522.17,No
CUST-03905,Female,1,No,No,0,Yes,No,DSL,No internet service,No,Yes,One year,No,Credit card,117.37,0.0,Yes
CUST-03906,Male,0,Yes,No,32,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,23.67,728.8,Yes
CUST-03907,Male,0,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card,30.68,926.2,Yes
CUST-03908,Male,0,No,No,4,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,100.83,450.81,Yes
CUST-03909,Male,1,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,No,Mailed check,64.17,749.88,Yes
CUST-03910,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card,113.68,3543.73,Yes
CUST-03911,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,29.52,1097.74,No
CUST-03912,Male,1,Yes,No,16,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,34.01,557.96,No
CUST-03913,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer,18.19,1072.4,No
CUST-03914,Male,0,Yes,No,39,Yes,No,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Credit card,40.15,1516.55,No
CUST-03915,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Two year,Yes,Credit card,85.04,1948.75,No
CUST-03916,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Bank transfer,91.78,1010.24,Yes
CUST-03917,Female,1,Yes,No,18,Yes,No,DSL,No,No,No,One year,Yes,Credit card,61.85,1155.65,No
CUST-03918,Female,0,Yes,No,28,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card,44.25,1206.21,No
CUST-03919,Male,0,No,No,51,Yes,Yes,DSL,No internet service,Yes,Yes,Two year,Yes,Bank transfer,91.07,4669.01,No
CUST-03920,Male,1,No,Yes,16,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Credit card,35.61,612.16,No
CUST-03921,Male,0,No,Yes,72,Yes,No phone service,DSL,No internet service,Yes,Yes,Month-to-month,No,Credit card,96.24,6955.68,No
CUST-03922,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes,Mailed check,98.23,1915.63,Yes
CUST-03923,Male,0,No,Yes,59,Yes,Yes,DSL,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,62.99,3732.35,No
CUST-03924,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Two year,Yes,Mailed check,37.75,688.2,No
CUST-03925,Female,0,No,Yes,52,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer,82.25,4287.51,Yes
CUST-03926,Male,1,No,Yes,62,Yes,No,DSL,No internet service,Yes,Yes,One year,No,Electronic check,105.05,6520.22,No
CUST-03927,Male,0,No,Yes,56,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,72.01,4078.26,No
CUST-03928,Male,0,No,No,28,Yes,No,DSL,No internet service,Yes,No,One year,Yes,Electronic check,65.03,1789.87,Yes
CUST-03929,Female,0,Yes,No,0,Yes,No phone service,No,No,No,No,Two year,Yes,Credit card,117.88,0.0,No
CUST-03930,Female,0,Yes,No,58,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.82,4234.69,Yes
CUST-03931,Male,1,No,No,63,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Credit card,21.49,1338.26,No
CUST-03932,Male,1,Yes,Yes,71,Yes,No,DSL,Yes,No internet service,No,Month-to-month,No,Electronic check,69.21,4938.93,No
CUST-03933,Female,0,Yes,No,70,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Credit card,63.42,4488.72,No
CUST-03934,Male,0,No,No,43,Yes,No,Fiber optic,No,No,No,One year,No,Credit card,47.79,2045.11,Yes
CUST-03935,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,50.37,2332.57,Yes
CUST-03936,Female,0,Yes,No,14,Yes,No,DSL,No,No,No internet service,Month-to-month,Yes,Mailed check,112.94,1586.57,Yes
CUST-03937,Male,0,Yes,No,34,Yes,No,DSL,No,No,Yes,Two year,No,Bank transfer,31.63,1060.04,No
CUST-03938,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No internet service,No internet service,One year,Yes,Mailed check,95.93,2139.93,No
CUST-03939,Male,0,No,No,52,Yes,No,DSL,Yes,No internet service,Yes,One year,Yes,Electronic check,110.05,5726.03,Yes
CUST-03940,Male,0,No,Yes,44,Yes,No,No,No,No,No,Month-to-month,No,Credit card,44.47,1997.5,Yes
CUST-03941,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,24.82,331.66,Yes
CUST-03942,Female,0,No,Yes,33,Yes,No,DSL,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,49.33,1669.3,No
CUST-03943,Female,0,No,Yes,37,Yes,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Electronic check,62.15,2279.46,Yes
CUST-03944,Male,0,No,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Mailed check,115.05,7978.73,No
CUST-03945,Female,0,Yes,No,67,Yes,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Credit card,61.87,4181.93,Yes
CUST-03946,Male,1,Yes,Yes,4,Yes,No,DSL,No,No,Yes,Month-to-month,No,Mailed check,27.39,122.26,Yes
CUST-03947,Male,0,No,No,39,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Credit card,32.98,1327.26,Yes
CUST-03948,Male,0,No,No,69,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,No,Mailed check,53.98,3680.04,No
CUST-03949,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Mailed check,36.79,764.36,No
CUST-03950,Male,1,No,No,27,Yes,Yes,DSL,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.18,617.41,Yes
CUST-03951,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Bank transfer,35.88,55.85,Yes
CUST-03952,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,28.76,655.68,No
CUST-03953,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,One year,Yes,Electronic check,38.68,2717.25,No
CUST-03954,Female,1,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,119.64,2126.64,No
CUST-03955,Female,0,Yes,No,49,Yes,No phone service,Fiber optic,No,No internet service,No,Two year,No,Credit card,63.43,3079.27,No
CUST-03956,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Mailed check,85.18,4850.88,Yes
CUST-03957,Male,0,No,No,19,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card,34.86,620.44,No
CUST-03958,Male,0,Yes,No,71,No,No,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,104.63,7467.38,No
CUST-03959,Female,0,No,No,52,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,45.22,2374.41,No
CUST-03960,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.21,947.03,Yes
CUST-03961,Female,0,Yes,No,3,Yes,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Bank transfer,103.34,268.44,No
CUST-03962,Male,1,No,No,40,Yes,Yes,DSL,No,No,No,Month-to-month,No,Electronic check,114.99,4562.03,Yes
CUST-03963,Male,0,No,Yes,24,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Electronic check,86.17,2027.93,Yes
CUST-03964,Female,0,No,No,33,Yes,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No,Mailed check,85.13,2760.76,No
CUST-03965,Female,0,Yes,No,72,Yes,No phone service,No,Yes,No,No,Month-to-month,No,Credit card,103.79,7489.59,Yes
CUST-03966,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,90.97,728.77,Yes
CUST-03967,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.83,946.17,No
CUST-03968,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Credit card,54.54,421.07,Yes
CUST-03969,Female,0,No,No,3,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card,40.73,118.33,No
CUST-03970,Female,0,Yes,Yes,33,Yes,No,DSL,No internet service,No,No,One year,Yes,Mailed check,97.79,3224.57,Yes
CUST-03971,Female,0,Yes,No,6,Yes,No,No,No,No internet service,No internet service,One year,Yes,Mailed check,57.38,308.19,No
CUST-03972,Male,0,Yes,No,14,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,24.24,342.51,Yes
CUST-03973,Male,1,No,No,37,Yes,No,No,No,No internet service,Yes,Two year,No,Credit card,66.92,2430.84,No
CUST-03974,Female,0,Yes,No,51,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.07,4382.43,No
CUST-03975,Male,1,No,Yes,6,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Mailed check,20.35,143.52,No
CUST-03976,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Credit card,89.92,3907.43,No
CUST-03977,Female,0,Yes,No,58,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,40.92,2352.24,Yes
CUST-03978,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,Electronic check,40.68,861.87,Yes
CUST-03979,Female,0,No,Yes,27,Yes,No,Fiber optic,No,No,Yes,One year,No,Credit card,75.41,1990.92,Yes
CUST-03980,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No internet service,One year,Yes,Mailed check,52.4,69.47,No
CUST-03981,Male,0,No,No,13,Yes,No,No,Yes,No,No,One year,Yes,Credit card,63.96,829.19,No
CUST-03982,Female,0,No,Yes,1,Yes,No phone service,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer,70.33,55.67,No
CUST-03983,Female,0,Yes,Yes,28,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,111.94,3182.84,No
CUST-03984,Female,0,Yes,No,17,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,38.9,665.26,Yes
CUST-03985,Female,0,Yes,No,36,No,No,Fiber optic,No,Yes,No,One year,No,Electronic check,65.36,2397.08,No
CUST-03986,Female,1,No,Yes,44,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,No,Credit card,98.17,4307.16,Yes
CUST-03987,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,No internet service,No internet service,Two year,No,Bank transfer,38.93,1690.13,No
CUST-03988,Male,0,Yes,Yes,23,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,26.4,586.04,No
CUST-03989,Female,0,No,Yes,45,Yes,No phone service,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,19.81,905.11,Yes
CUST-03990,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,28.58,324.78,Yes
